id,name,birthdate,gender,race,net_income,region,average_grades,num_bathrooms,distance_from_school,dropout
6625,Camila Souza,2006-04-11,Male,Brown,2264.19,South,4.69,1,13.81,0
6626,Maria Souza,2009-12-25,Female,Brown,-1483.02,East,8.16,2,6.21,1
6627,José Pereira,2000-10-19,Female,White,1094.84,West,1.21,3,10.73,1
6628,Lucas Oliveira,2000-10-14,Female,White,3219.62,Center,3.06,1,5.92,1
6629,Pedro Silva,2009-12-01,Male,White,1307.86,South,4.36,2,2.74,1
6630,Paulo Martins,2004-04-07,Female,White,1208.16,South,0.67,2,1.08,0
6631,Camila Lima,2003-10-15,Female,Brown,3207.68,South,2.84,2,2.62,0
6632,Paulo Silva,2008-01-14,Male,White,2750.2,Center,8.41,1,0.58,0
6633,Paulo Santos,2008-06-04,Female,Brown,1815.44,South,9.72,2,14.07,1
6634,José Lima,2007-08-16,Female,Indigenous,4693.88,South,3.03,2,4.7,0
6635,Camila Lima,2004-11-20,Male,Brown,388.84,Center,6.65,2,1.61,0
6636,Clara Ferreira,2000-06-26,Male,White,3775.52,Center,9.1,2,2.46,1
6637,Ana Martins,2004-08-22,Female,Black,6344.8,South,3.45,1,2.12,1
6638,José Martins,2009-03-13,Male,White,6034.74,West,6.72,2,3.07,1
6639,Ana Martins,2005-11-04,Male,White,1289.02,East,3.24,1,10.76,1
6640,Camila Martins,2008-09-24,Female,White,2141.22,South,7.0,2,10.09,1
6641,Pedro Lima,2000-05-16,Male,Brown,2794.68,West,6.07,1,5.46,1
6642,Maria Martins,2002-09-06,Female,White,3363.24,West,9.13,1,5.18,1
6643,Lucas Martins,2001-04-22,Male,Brown,850.95,East,8.47,1,1.87,1
6644,José Ribeiro,2008-11-20,Male,Brown,698.72,South,1.45,1,14.03,1
6645,Camila Lima,2003-11-15,Female,Brown,5831.96,South,6.82,1,11.66,1
6646,João Souza,2002-11-25,Female,White,4119.54,South,8.35,1,14.52,1
6647,Paulo Pereira,2008-10-11,Female,White,1692.52,East,7.55,2,12.82,0
6648,Clara Pereira,2003-05-10,Female,Black,1312.46,West,1.67,1,9.13,1
6649,Lucas Pereira,2001-12-28,Male,Black,703.27,North,6.79,1,11.88,1
6650,Ana Santos,2004-11-20,Male,White,3994.26,Center,2.21,1,4.59,0
6651,Maria Martins,2005-04-17,Female,White,4840.43,West,7.76,2,2.24,0
6652,Carla Ribeiro,2000-12-13,Female,White,1231.34,South,4.8,3,2.89,1
6653,João Lima,2005-05-02,Female,White,1859.8,West,7.98,1,6.61,0
6654,Carla Martins,2008-09-18,Female,Brown,3335.28,West,0.65,2,1.3,1
6655,Carla Ferreira,2004-04-11,Female,Brown,747.3,North,6.0,1,5.86,0
6656,Camila Santos,2008-10-15,Male,White,3099.11,East,2.87,1,2.69,1
6657,Pedro Souza,2007-07-24,Male,White,3508.05,West,2.83,3,9.58,1
6658,Carla Souza,2005-03-19,Male,White,1202.83,South,5.2,1,2.59,1
6659,José Martins,2007-09-02,Male,Brown,1470.65,South,3.81,1,14.81,1
6660,Clara Silva,2006-04-14,Male,Brown,4542.1,East,5.54,1,9.86,0
6661,Lucas Martins,2004-02-24,Female,Brown,563.62,East,0.81,2,5.79,1
6662,Ana Santos,2009-12-10,Male,White,2959.18,East,2.6,1,9.22,1
6663,Ana Oliveira,2007-03-06,Female,Brown,4047.46,East,6.16,2,11.38,0
6664,José Souza,2006-05-25,Female,White,2466.82,Center,1.78,1,5.75,1
6665,Maria Costa,2003-12-04,Male,White,1228.81,East,4.79,1,0.42,1
6666,Paulo Lima,2008-12-15,Male,White,2745.28,East,8.36,1,1.36,1
6667,Clara Silva,2009-07-12,Female,Brown,2647.17,South,4.83,2,13.09,0
6668,João Martins,2008-10-08,Male,White,3074.32,Center,0.89,1,9.76,0
6669,José Santos,2001-01-11,Female,White,345.67,East,3.25,1,11.19,1
6670,Paulo Santos,2005-08-18,Female,White,1165.5,East,7.94,2,6.28,0
6671,Camila Oliveira,2004-01-03,Male,White,2116.23,East,3.38,1,8.64,0
6672,Lucas Souza,2003-12-14,Male,White,2296.37,Center,9.45,1,4.07,0
6673,Pedro Costa,2005-06-18,Male,Brown,2045.89,West,8.01,2,0.59,0
6674,Maria Santos,2005-06-25,Male,White,1089.55,South,3.04,2,14.55,1
6675,Ana Costa,2009-04-03,Female,White,1091.66,West,2.72,1,13.05,1
6676,Pedro Costa,2007-04-09,Male,Brown,-897.88,North,2.45,1,11.14,1
6677,Paulo Costa,2006-10-27,Male,Brown,1911.92,North,7.36,1,8.15,1
6678,João Santos,2003-06-08,Female,White,3807.49,West,3.87,1,14.52,0
6679,Lucas Lima,2001-06-14,Male,White,427.08,South,2.54,1,14.99,1
6680,Maria Ferreira,2007-12-09,Female,White,3286.87,South,1.5,1,2.56,1
6681,Maria Costa,2002-02-20,Female,White,1366.95,West,2.77,3,4.74,1
6682,Ana Santos,2000-04-14,Male,Brown,-557.88,West,9.45,2,6.55,1
6683,Maria Ribeiro,2009-07-03,Female,Brown,1904.11,South,5.45,2,9.65,0
6684,Paulo Santos,2009-12-13,Female,Brown,4421.41,West,3.89,2,7.99,0
6685,José Martins,2005-02-24,Female,White,1228.15,North,5.09,2,11.95,1
6686,Maria Martins,2003-07-22,Male,White,1735.78,East,9.22,1,1.6,1
6687,Pedro Ferreira,2003-10-22,Male,Black,2557.02,East,5.12,1,6.61,1
6688,Ana Silva,2003-11-09,Male,White,4124.35,South,5.6,2,3.07,0
6689,Pedro Ribeiro,2006-07-06,Male,Brown,1596.16,North,4.64,1,11.43,1
6690,Clara Oliveira,2005-01-08,Male,Brown,1204.96,East,6.21,1,10.9,1
6691,Maria Oliveira,2004-01-14,Female,White,2402.49,East,6.36,2,7.55,0
6692,João Santos,2005-03-08,Female,White,3307.15,Center,8.77,1,4.59,0
6693,Carla Lima,2007-04-01,Female,Brown,3654.52,Center,3.32,1,9.73,0
6694,Lucas Costa,2000-03-16,Female,White,-1338.37,West,4.24,2,0.58,0
6695,Maria Martins,2009-04-11,Male,White,3597.69,Center,1.01,1,1.2,1
6696,Paulo Costa,2001-08-12,Female,Black,2511.36,South,8.01,2,14.73,1
6697,Clara Pereira,2007-09-12,Female,White,2256.33,North,6.2,2,2.65,0
6698,Camila Santos,2003-03-05,Male,Brown,4919.5,West,6.15,1,6.18,1
6699,Lucas Ferreira,2004-12-06,Male,Brown,5762.39,West,8.71,1,6.25,1
6700,Paulo Pereira,2001-11-06,Male,Brown,3193.61,West,7.49,3,12.76,1
6701,José Silva,2002-09-24,Female,White,4249.31,West,3.07,1,9.07,1
6702,Camila Martins,2003-02-18,Female,White,-1016.65,South,8.23,1,3.32,0
6703,Paulo Martins,2005-01-17,Female,White,1969.15,East,3.29,2,2.41,1
6704,Carla Souza,2001-02-16,Male,Brown,2460.73,Center,6.79,1,3.55,0
6705,Pedro Santos,2007-02-11,Male,Brown,269.4,South,6.57,1,3.63,0
6706,Clara Santos,2008-07-04,Female,White,542.3,North,3.6,1,11.5,1
6707,Pedro Pereira,2009-03-23,Male,Brown,2855.63,Center,4.17,1,13.55,1
6708,Clara Pereira,2002-10-20,Female,White,2841.24,South,8.63,1,9.11,1
6709,Pedro Ribeiro,2000-01-28,Male,White,1179.96,South,4.54,1,3.25,1
6710,Maria Ferreira,2003-09-19,Female,White,3112.15,West,3.72,1,6.04,1
6711,Pedro Ferreira,2001-07-11,Male,Brown,2623.56,South,8.24,2,5.6,0
6712,Pedro Souza,2002-03-06,Female,Brown,4502.01,West,5.51,1,12.19,1
6713,Ana Costa,2002-08-22,Female,Brown,2096.19,South,8.76,1,9.99,0
6714,José Martins,2001-07-15,Female,Brown,1962.04,North,1.38,1,2.79,0
6715,José Lima,2001-10-26,Male,White,2876.3,Center,6.02,3,14.16,0
6716,Camila Silva,2002-01-09,Male,Brown,1060.76,Center,6.14,2,1.63,0
6717,Camila Ribeiro,2007-05-19,Female,Black,6462.88,Center,7.84,1,8.47,1
6718,Paulo Ferreira,2004-07-12,Male,Black,1107.55,West,2.01,1,0.41,1
6719,Paulo Silva,2004-03-19,Male,Brown,1746.44,East,3.63,1,13.42,0
6720,João Santos,2004-06-25,Male,Brown,4295.47,South,0.92,2,0.56,0
6721,Maria Ferreira,2001-06-26,Female,Brown,1991.79,West,0.06,2,14.02,1
6722,Lucas Costa,2009-12-02,Female,Brown,2015.7,East,8.76,2,7.46,1
6723,Paulo Pereira,2005-07-07,Female,Brown,4167.99,Center,3.62,1,0.16,1
6724,João Ribeiro,2003-03-03,Female,Brown,3787.99,West,3.95,1,14.84,1
6725,José Souza,2008-10-26,Male,Brown,1218.42,North,3.77,1,2.68,1
6726,Maria Santos,2008-01-10,Female,Brown,3981.28,West,0.68,3,6.1,1
6727,José Costa,2005-01-01,Female,White,3475.41,South,0.51,1,14.63,0
6728,Carla Oliveira,2002-05-07,Male,Brown,156.98,Center,5.76,1,13.49,1
6729,Ana Pereira,2000-09-07,Male,Brown,1094.54,East,4.37,1,8.36,1
6730,Camila Lima,2003-07-17,Male,White,1784.84,North,7.8,1,3.01,0
6731,Camila Martins,2009-02-08,Female,White,4693.08,East,9.03,2,4.56,1
6732,José Martins,2004-03-03,Female,Brown,3959.85,East,6.74,1,11.16,1
6733,Camila Martins,2001-10-26,Female,Brown,4289.04,North,1.78,1,9.25,0
6734,João Pereira,2006-09-18,Male,Brown,3836.95,Center,3.4,1,12.28,1
6735,João Costa,2008-05-02,Female,White,2577.07,Center,8.66,1,8.75,0
6736,Clara Martins,2005-01-12,Female,Brown,2663.92,East,9.23,2,6.58,1
6737,José Pereira,2004-01-06,Male,White,3605.01,South,2.93,1,5.77,0
6738,Carla Lima,2005-03-16,Female,Black,1915.31,East,9.93,1,10.21,0
6739,Paulo Pereira,2008-05-04,Female,White,2694.95,East,4.78,2,3.34,1
6740,Camila Martins,2000-04-12,Female,Brown,1327.58,East,3.79,2,11.18,1
6741,José Silva,2009-06-11,Female,White,2669.33,Center,8.46,1,12.08,1
6742,Carla Costa,2004-09-13,Male,Brown,2012.81,West,2.51,1,2.33,0
6743,Ana Lima,2007-10-21,Female,White,3862.97,South,3.52,1,9.98,0
6744,Clara Oliveira,2002-07-10,Female,Black,1624.11,South,6.64,2,0.85,0
6745,Camila Ribeiro,2008-02-03,Male,Brown,-1390.26,North,3.38,1,5.48,0
6746,Pedro Martins,2009-01-14,Female,White,1491.68,West,6.7,2,11.39,1
6747,José Oliveira,2009-09-03,Female,White,4537.82,West,8.88,1,10.91,0
6748,Clara Lima,2006-03-09,Female,Brown,2749.27,North,8.88,2,6.46,0
6749,Ana Oliveira,2007-12-27,Male,White,813.61,West,9.75,2,14.7,0
6750,Ana Pereira,2007-04-14,Female,Brown,883.24,West,2.55,1,2.33,1
6751,João Martins,2004-07-06,Male,Brown,1061.15,South,5.33,1,3.15,1
6752,Pedro Oliveira,2003-10-15,Female,White,-420.87,West,0.85,1,7.4,1
6753,Carla Pereira,2001-05-07,Female,Brown,3757.09,West,0.59,3,1.99,0
6754,Lucas Souza,2004-03-11,Female,Brown,678.36,North,4.24,1,6.68,1
6755,Paulo Souza,2008-09-22,Female,Brown,3317.83,South,7.4,2,13.0,0
6756,Clara Souza,2008-05-17,Male,White,2271.28,Center,1.88,2,11.15,1
6757,João Costa,2007-09-10,Male,Black,1182.93,Center,6.49,2,7.1,1
6758,Camila Costa,2006-11-20,Female,White,3625.33,South,2.44,1,12.97,1
6759,Pedro Pereira,2007-04-14,Male,White,1784.98,West,2.26,1,4.42,0
6760,Maria Pereira,2003-01-01,Male,White,668.89,North,1.37,1,5.99,1
6761,Ana Ferreira,2003-04-03,Male,Brown,1851.39,East,6.72,1,12.96,0
6762,Ana Santos,2000-02-22,Female,White,2209.29,Center,3.6,1,7.36,1
6763,Maria Souza,2005-05-08,Female,White,591.09,West,1.74,3,8.83,1
6764,Camila Ferreira,2004-03-12,Male,Brown,296.37,East,5.37,1,11.43,1
6765,Maria Pereira,2007-08-14,Female,Brown,4509.54,East,0.77,3,10.44,1
6766,Paulo Pereira,2008-05-01,Female,White,1827.92,Center,7.0,2,5.87,0
6767,José Pereira,2005-11-26,Female,White,1494.42,North,3.9,1,13.51,1
6768,João Santos,2005-03-14,Female,Brown,2936.02,East,7.95,1,8.9,0
6769,Ana Souza,2000-09-22,Male,White,1134.03,East,3.5,1,5.73,1
6770,Clara Martins,2007-07-16,Male,Brown,4173.83,Center,8.88,1,4.12,0
6771,Camila Silva,2003-08-23,Male,White,1791.5,North,8.42,2,2.89,0
6772,José Silva,2008-11-14,Female,White,3637.39,East,4.46,1,1.1,1
6773,Ana Pereira,2008-06-28,Female,Brown,2730.64,North,5.86,2,1.42,0
6774,Camila Costa,2006-03-15,Female,White,2759.01,East,8.92,1,10.43,0
6775,Clara Ferreira,2001-12-10,Female,White,5022.7,West,3.8,2,14.57,0
6776,Ana Martins,2007-08-04,Male,Brown,548.31,Center,1.6,2,11.74,1
6777,Pedro Costa,2006-04-28,Male,White,944.51,South,10.0,1,3.39,1
6778,Carla Oliveira,2003-06-14,Female,Brown,3999.19,East,1.57,1,14.63,1
6779,Maria Oliveira,2005-07-10,Male,Brown,389.98,East,2.34,2,7.18,1
6780,Lucas Souza,2004-02-16,Male,Black,2318.73,South,1.37,1,6.35,1
6781,José Souza,2009-12-06,Male,Brown,-263.55,North,3.14,2,1.64,1
6782,José Costa,2004-01-28,Female,White,1700.97,North,9.56,2,9.23,0
6783,Clara Costa,2004-10-04,Female,White,2637.42,West,3.13,2,1.31,1
6784,José Santos,2000-10-10,Male,White,2946.92,South,1.38,1,4.41,0
6785,Pedro Lima,2006-03-21,Female,Brown,2588.8,North,0.88,1,9.19,0
6786,Clara Silva,2007-01-02,Male,Black,3793.99,North,8.55,2,7.74,1
6787,José Lima,2003-08-26,Female,Brown,1419.25,North,2.41,1,14.25,1
6788,João Lima,2007-12-11,Male,Brown,1867.63,North,4.11,1,6.28,0
6789,Pedro Santos,2008-05-03,Male,Brown,3844.47,Center,1.41,2,10.92,1
6790,Clara Ribeiro,2005-03-14,Male,White,3335.65,North,5.79,2,11.01,0
6791,Maria Pereira,2005-08-22,Female,White,6.95,South,5.52,2,11.79,1
6792,João Ribeiro,2009-10-19,Male,Indigenous,3196.01,Center,7.07,1,11.69,1
6793,Clara Martins,2005-05-23,Female,White,4739.97,Center,0.79,1,7.44,0
6794,Maria Martins,2005-06-08,Male,Black,4033.49,Center,1.4,1,7.31,1
6795,Lucas Pereira,2006-01-09,Female,Brown,2690.04,North,3.01,2,9.64,1
6796,Clara Silva,2006-03-02,Female,White,2627.09,South,4.36,2,8.4,1
6797,Lucas Oliveira,2001-11-28,Female,Black,3056.31,North,8.35,2,4.37,1
6798,João Pereira,2003-01-01,Male,Brown,-127.43,West,6.03,3,4.84,1
6799,Paulo Lima,2009-10-11,Male,Brown,2675.57,West,9.47,1,3.57,0
6800,Maria Ferreira,2007-02-08,Male,White,4516.3,Center,4.79,1,4.86,0
6801,Clara Ferreira,2000-01-27,Female,Brown,2323.47,South,2.05,2,13.59,0
6802,João Ribeiro,2005-05-21,Male,Brown,1975.73,East,5.44,1,4.53,1
6803,Camila Souza,2002-04-01,Female,Brown,1677.17,North,9.98,1,11.35,0
6804,Camila Santos,2001-11-02,Female,White,661.33,West,2.07,1,10.8,1
6805,José Oliveira,2009-04-08,Female,White,2300.18,East,3.89,3,12.82,1
6806,Lucas Santos,2007-03-18,Male,Brown,4330.61,Center,8.45,1,11.71,0
6807,Camila Ribeiro,2000-04-01,Female,Brown,3231.14,South,7.31,3,0.36,0
6808,José Pereira,2005-04-18,Female,White,1608.43,West,7.65,2,12.01,0
6809,Camila Ribeiro,2005-08-19,Male,White,596.06,West,2.97,2,10.97,1
6810,Maria Silva,2001-12-09,Male,Brown,4359.05,South,7.28,1,4.39,0
6811,Lucas Pereira,2001-01-16,Male,White,2245.6,West,4.83,1,8.51,1
6812,Lucas Ferreira,2000-03-21,Male,White,1397.96,West,7.75,1,1.77,1
6813,Lucas Lima,2006-06-27,Male,Brown,3405.29,North,1.46,2,12.19,1
6814,Lucas Pereira,2001-04-27,Male,White,1628.47,North,4.92,3,12.56,0
6815,Pedro Ribeiro,2000-11-24,Male,Brown,3416.79,North,0.8,1,5.43,1
6816,Ana Lima,2001-10-12,Female,Brown,655.42,South,7.85,1,10.25,1
6817,Carla Ferreira,2005-07-15,Male,Brown,2373.45,South,8.34,1,6.25,1
6818,Paulo Pereira,2009-02-05,Male,Black,2097.0,Center,6.92,2,1.39,0
6819,Maria Martins,2000-08-02,Female,Black,1630.29,West,9.88,3,8.56,0
6820,Maria Ferreira,2008-12-13,Female,White,4539.11,North,6.94,2,5.11,0
6821,Maria Souza,2005-12-08,Male,White,1741.26,West,3.31,1,4.57,1
6822,José Ribeiro,2002-09-27,Male,White,391.32,West,9.58,1,9.11,1
6823,João Ribeiro,2001-04-09,Male,White,1248.25,North,1.83,2,8.22,1
6824,João Pereira,2007-06-12,Female,Brown,2751.41,South,7.21,1,9.81,1
6825,Carla Lima,2003-10-11,Male,Indigenous,4704.52,North,2.1,1,7.41,0
6826,Ana Oliveira,2009-04-26,Male,White,2503.11,South,1.61,1,11.03,0
6827,Camila Pereira,2008-06-11,Male,White,3055.93,South,2.88,1,11.35,0
6828,Ana Pereira,2001-04-23,Male,Brown,2647.81,West,8.38,3,7.35,0
6829,Ana Ribeiro,2008-08-16,Male,Black,3919.06,North,4.33,2,8.85,0
6830,Clara Silva,2006-05-21,Male,Brown,1855.14,West,8.95,1,6.48,0
6831,Lucas Martins,2000-04-14,Female,White,4122.71,South,8.91,2,2.09,0
6832,Lucas Lima,2002-03-26,Male,Brown,2363.57,East,9.47,1,3.47,0
6833,Lucas Lima,2001-06-07,Male,White,-364.15,West,7.81,1,7.85,0
6834,Maria Ferreira,2007-10-20,Female,White,1997.96,Center,4.7,2,3.12,0
6835,José Souza,2008-12-06,Male,Brown,2555.26,East,9.06,2,11.21,1
6836,Camila Pereira,2003-05-06,Female,Brown,1835.03,East,7.61,2,2.49,1
6837,Paulo Ribeiro,2008-04-26,Male,White,4371.93,South,7.81,1,11.88,0
6838,Carla Pereira,2003-04-09,Female,White,517.42,West,7.1,1,10.59,1
6839,José Martins,2003-03-16,Female,White,3420.87,North,8.01,1,14.15,0
6840,Ana Silva,2006-09-07,Female,Brown,4184.0,East,6.26,1,11.18,1
6841,Lucas Costa,2004-08-15,Male,Brown,382.43,West,1.62,2,10.1,1
6842,João Oliveira,2008-07-12,Male,Brown,2867.33,North,6.22,1,14.23,1
6843,Ana Souza,2004-01-14,Female,Black,5360.49,South,5.36,3,11.9,1
6844,Paulo Martins,2000-10-06,Male,Black,2419.96,Center,5.04,1,10.0,0
6845,Lucas Ribeiro,2009-07-09,Female,White,1397.68,West,8.75,1,11.54,0
6846,Camila Oliveira,2003-07-14,Female,Brown,1930.74,South,5.97,1,10.01,0
6847,Lucas Santos,2008-07-12,Male,Brown,2499.2,Center,2.56,1,14.02,1
6848,João Pereira,2008-01-02,Female,White,672.15,North,2.17,1,8.18,1
6849,João Pereira,2002-12-05,Female,Brown,232.07,West,8.31,1,7.15,1
6850,Lucas Costa,2005-02-18,Female,White,1837.42,East,8.06,1,11.28,0
6851,José Pereira,2006-11-03,Male,White,-132.81,North,8.53,1,13.6,1
6852,Pedro Pereira,2007-02-21,Male,Black,1380.12,East,3.09,1,2.45,1
6853,José Lima,2004-08-07,Female,Brown,867.14,Center,4.16,2,13.54,1
6854,João Costa,2008-06-18,Male,White,601.47,Center,8.71,1,14.59,1
6855,Maria Santos,2001-07-03,Female,Black,-681.67,South,3.47,2,3.26,1
6856,Pedro Silva,2008-04-22,Male,Brown,2982.47,East,5.6,1,9.03,0
6857,Camila Oliveira,2007-08-23,Male,White,2775.63,South,9.92,2,2.85,0
6858,Ana Souza,2001-10-20,Female,White,3058.15,West,3.35,2,11.32,0
6859,Pedro Silva,2008-06-19,Female,Black,3583.12,North,3.73,3,5.23,1
6860,Maria Costa,2002-06-17,Male,Brown,4523.61,Center,4.61,3,0.11,0
6861,João Martins,2005-07-10,Female,White,6515.26,South,9.5,1,2.54,0
6862,Paulo Santos,2005-10-06,Female,White,969.3,East,3.72,2,1.88,1
6863,Clara Ferreira,2006-02-02,Male,White,3781.79,South,9.8,2,8.29,0
6864,Maria Oliveira,2002-12-21,Male,White,2448.99,West,3.21,1,13.11,1
6865,João Santos,2008-01-07,Male,Brown,1758.31,West,9.54,1,13.82,1
6866,Lucas Ferreira,2005-08-27,Female,Brown,2244.16,Center,6.34,2,2.79,1
6867,Pedro Lima,2001-11-11,Female,Brown,519.26,West,8.06,1,14.32,1
6868,José Pereira,2001-02-01,Male,White,2538.77,West,0.1,1,7.71,0
6869,Ana Souza,2005-03-03,Female,Brown,-460.8,West,8.06,1,5.98,0
6870,Pedro Pereira,2007-06-12,Female,White,1636.74,Center,0.69,3,9.82,1
6871,José Silva,2007-05-18,Female,Brown,2682.96,West,8.26,1,2.47,0
6872,José Souza,2000-03-06,Male,White,2781.38,South,8.36,3,8.67,0
6873,Paulo Martins,2008-02-28,Female,Brown,2478.86,East,2.07,1,2.57,1
6874,Ana Martins,2006-11-16,Male,White,1658.56,South,1.89,1,6.39,0
6875,Carla Ferreira,2003-03-02,Female,Black,2678.58,East,0.35,1,12.23,1
6876,Camila Ferreira,2001-06-18,Female,Brown,1882.99,North,1.24,2,4.04,1
6877,João Oliveira,2004-02-13,Female,White,2089.32,South,7.08,1,11.25,1
6878,José Ferreira,2005-09-27,Female,Black,3140.14,South,1.52,1,11.3,1
6879,Paulo Costa,2002-08-22,Male,Brown,1419.77,East,4.56,2,4.62,1
6880,Lucas Oliveira,2004-09-20,Male,Brown,3031.97,West,6.53,3,6.37,0
6881,José Ribeiro,2002-10-02,Female,Black,2658.79,East,9.4,1,11.92,1
6882,Ana Santos,2001-02-25,Male,Black,4080.13,South,7.72,1,0.5,0
6883,Pedro Lima,2002-03-25,Female,White,2535.47,East,8.09,1,14.02,0
6884,Ana Oliveira,2004-03-26,Male,Brown,-83.43,East,5.46,1,9.26,1
6885,João Lima,2004-09-01,Male,White,-329.34,South,0.64,1,13.56,1
6886,Pedro Ferreira,2002-01-27,Male,Indigenous,3741.48,Center,3.54,2,7.34,0
6887,Pedro Ferreira,2000-02-10,Male,White,3736.22,Center,1.69,1,5.98,1
6888,Paulo Costa,2002-01-27,Female,White,1750.55,East,0.14,2,1.37,1
6889,Carla Martins,2000-10-21,Male,Brown,2929.4,South,4.54,1,3.28,0
6890,Carla Pereira,2004-09-27,Female,White,2725.0,North,3.23,1,2.56,0
6891,Ana Costa,2009-03-21,Male,White,1672.02,North,0.61,3,12.29,1
6892,Clara Costa,2007-06-14,Male,Black,4116.43,South,4.29,1,14.11,0
6893,Paulo Santos,2002-02-26,Female,Brown,1315.7,Center,8.8,3,4.6,1
6894,Paulo Ribeiro,2009-06-04,Male,White,4925.9,West,5.2,2,9.78,0
6895,Carla Silva,2003-08-18,Female,Brown,3317.61,East,1.41,2,12.29,1
6896,Maria Lima,2007-03-01,Female,White,5137.97,North,3.91,1,11.38,1
6897,Pedro Lima,2009-04-04,Female,Black,3131.82,South,2.18,1,2.65,1
6898,Maria Santos,2004-07-10,Male,Brown,2626.01,East,1.45,1,3.44,1
6899,Maria Oliveira,2008-06-09,Female,White,3652.27,Center,2.59,2,5.56,0
6900,João Oliveira,2001-05-08,Female,Brown,3647.71,North,0.25,1,5.13,1
6901,Camila Ribeiro,2004-11-24,Female,Black,3830.28,West,2.67,3,11.78,1
6902,Clara Martins,2004-03-17,Male,Black,1769.34,Center,6.93,1,4.51,0
6903,Lucas Pereira,2001-07-08,Male,White,3602.7,North,2.39,3,10.71,1
6904,Clara Ferreira,2002-12-05,Male,Brown,2348.7,West,6.43,3,8.52,0
6905,José Santos,2006-04-19,Female,White,1990.24,East,7.87,1,11.17,0
6906,João Souza,2004-11-11,Female,White,1003.85,Center,9.37,2,14.46,1
6907,João Ribeiro,2005-08-08,Female,White,2625.91,South,4.01,1,12.96,1
6908,Pedro Pereira,2004-04-22,Female,Indigenous,-577.45,East,4.08,3,1.42,1
6909,Lucas Silva,2004-10-24,Male,White,1953.3,West,6.21,3,6.74,0
6910,Camila Lima,2009-11-27,Female,Brown,2933.13,North,4.76,1,4.97,1
6911,Ana Martins,2009-06-11,Male,Black,1644.45,West,5.41,1,8.44,0
6912,José Oliveira,2004-04-28,Female,Brown,1465.76,West,8.68,1,2.82,0
6913,Carla Martins,2009-07-14,Male,White,2021.33,South,4.06,1,10.71,1
6914,Lucas Oliveira,2003-09-09,Female,White,4079.56,North,4.66,1,6.07,0
6915,Paulo Ferreira,2003-01-24,Male,Brown,3474.84,West,7.0,1,0.58,1
6916,Maria Santos,2003-12-09,Male,White,1494.28,Center,7.55,1,12.33,0
6917,Pedro Silva,2006-04-26,Male,Brown,2651.92,Center,6.13,3,1.62,0
6918,Pedro Ribeiro,2007-04-28,Female,Brown,958.91,Center,0.61,1,12.17,1
6919,Clara Santos,2003-12-03,Female,White,2590.26,South,8.5,1,4.0,1
6920,Paulo Lima,2007-09-17,Male,Black,595.72,Center,1.85,1,7.88,1
6921,João Ferreira,2009-05-23,Male,White,1027.85,Center,4.88,1,14.05,1
6922,Clara Costa,2008-04-28,Male,Indigenous,251.56,Center,8.6,3,12.25,1
6923,Carla Silva,2003-03-11,Male,Brown,1523.34,South,2.3,1,9.92,1
6924,Lucas Oliveira,2002-12-15,Male,Brown,4779.61,Center,9.83,2,9.53,0
6925,Maria Silva,2001-03-12,Female,Brown,249.37,West,8.14,1,5.95,1
6926,José Costa,2002-04-04,Male,Brown,2961.52,Center,9.64,2,5.34,1
6927,Lucas Ferreira,2007-04-02,Female,Brown,958.85,Center,7.44,2,9.65,0
6928,Clara Lima,2003-06-28,Male,Brown,2730.69,North,5.21,3,2.12,0
6929,Ana Santos,2004-11-26,Female,White,-1350.77,East,1.91,1,6.09,1
6930,Camila Silva,2005-03-19,Male,White,1037.01,West,1.64,1,14.19,1
6931,Carla Ferreira,2001-10-16,Female,White,2704.42,East,1.45,1,10.84,0
6932,Pedro Ferreira,2006-06-07,Female,Brown,5885.95,North,9.05,2,7.7,0
6933,Paulo Lima,2005-07-07,Male,Brown,1318.55,North,4.41,2,14.21,1
6934,Camila Pereira,2006-10-24,Male,Brown,2692.13,East,0.32,1,10.69,1
6935,José Pereira,2006-05-19,Male,Brown,6919.35,North,7.21,1,11.29,0
6936,Maria Pereira,2006-11-19,Female,White,3744.51,North,7.48,1,14.98,0
6937,Ana Souza,2000-08-24,Female,White,2690.51,West,9.17,1,3.15,0
6938,Maria Martins,2005-09-23,Female,Brown,2987.71,Center,6.07,1,9.05,1
6939,Carla Silva,2004-09-16,Female,White,2834.99,East,9.53,3,14.72,1
6940,Maria Souza,2003-06-24,Male,White,2203.74,West,6.49,1,11.37,1
6941,Maria Santos,2007-01-01,Female,Black,2191.19,Center,8.99,1,8.25,0
6942,Camila Ferreira,2008-07-17,Female,White,4900.35,North,4.11,1,13.85,1
6943,Maria Lima,2008-04-20,Male,White,920.83,South,1.97,2,14.28,1
6944,Clara Costa,2002-10-12,Female,White,3119.05,East,1.17,3,11.46,1
6945,Pedro Lima,2002-06-25,Male,Black,3785.02,South,9.67,2,14.41,1
6946,Clara Costa,2001-10-25,Female,Brown,2371.62,East,8.7,1,7.31,0
6947,Clara Pereira,2000-11-05,Male,White,2532.58,South,0.92,2,14.75,1
6948,Lucas Ribeiro,2001-10-16,Male,White,3200.28,South,1.14,1,11.6,1
6949,Pedro Ribeiro,2006-04-10,Male,Brown,2605.3,East,7.52,2,1.77,0
6950,Lucas Martins,2004-06-11,Male,White,3869.16,South,8.02,1,0.52,1
